symbol,open_price,change,percent_change,close_price,type,clientNameEn,exchange,marketCapPrev,sharesOutstanding
SVT,10.75,0.5999999999999996,5.581395348837206,11.35,s,Sai Gon Vien Dong Technology Joint Stock Company,HOSE,193882953600.0,17310978.0
SZC,26.2,9.150000000000002,34.92366412213742,35.35,s,Sonadezi Chau Duc Shareholding Company,HOSE,4085998672050.0,119999961.0
SZL,48.0,4.0,8.333333333333332,52.0,s,Sonadezi Long Thanh Shareholding Company,HOSE,929714700000.0,18229700.0
TBC,29.5,8.5,28.8135593220339,38.0,s,Thac Ba Hydropower Joint Stock Company,HOSE,2416175000000.0,63500000.0
TCB,25.75,7.899999999999999,30.679611650485434,33.65,s,Vietnam Technological And Commercial Joint Stock Bank,HOSE,114310251705000.0,3517238514.0
TCD,6.0,2.0,33.33333333333333,8.0,s,Transport and Industry Development Investment Joint Stock Company,HOSE,2176642190800.0,282680804.0
TCH,6.79,4.81,70.83946980854196,11.6,s,Hoang Huy Investment Financial Services Joint Stock Company,HOSE,7383785065150.0,668215843.0
TCL,32.3,6.900000000000006,21.362229102167202,39.2,s,Tan Cang Logistics and Stevedoring Join Stock Company,HOSE,1170147316800.0,30158436.0
TCM,51.9,-4.25,-8.188824662813103,47.65,s,Thanh Cong Textile Garment Investment Trading Joint Stock Company,HOSE,3851493819000.0,81946677.0
TCO,7.6,4.950000000000001,65.13157894736844,12.55,s,Duyen Hai Multi Modal Transport Joint Stock Company,HOSE,233887500000.0,18711000.0
TCR,3.2,0.3799999999999999,11.874999999999996,3.58,s,Taicera Enterprise Company,HOSE,157625242740.0,45425142.0
TCT,34.5,-10.399999999999999,-30.14492753623188,24.1,s,Tay Ninh Cable Car Tour Company,HOSE,299239200000.0,12788000.0
TDC,10.1,0.09999999999999964,0.9900990099009866,10.2,s,Binhduong Trade And Development Joint Stock Company,HOSE,950000000000.0,100000000.0
TDG,3.69,0.48999999999999977,13.279132791327907,4.18,s,TDG Global Investment Joint Stock Company,HOSE,74709665550.0,18446831.0
TDH,2.79,2.21,79.21146953405017,5.0,s,Thu Duc Housing Development Corporation,HOSE,555378141310.0,112652767.0
TDM,37.0,4.799999999999997,12.972972972972965,41.8,s,Thu Dau Mot Water Joint Stock Company,HOSE,4050000000000.0,100000000.0
TDP,32.65,0.3500000000000014,1.071975497702914,33.0,s,Thuan Duc Joint Stock Company,HOSE,2481094570050.0,75527993.0
TDW,40.25,11.450000000000003,28.447204968944106,51.7,s,Thu Duc Water Supply Joint Stock Company,HOSE,499800000000.0,8500000.0
TEG,8.28,1.7200000000000006,20.772946859903392,10.0,s,Truong Thanh Energy and Real Estate Joint Stock Company,HOSE,726609488760.0,72806562.0
TGG,3.71,-1.3399999999999999,-36.118598382749326,2.37,s,The Golden Group Joint Stock Company,HOSE,64700976300.0,27299990.0
THG,39.35,2.4499999999999957,6.226175349428197,41.8,s,Tien Giang Investment and Construction Joint Stock Company,HOSE,941273736000.0,22957896.0
TIP,17.05,6.199999999999999,36.36363636363636,23.25,s,Tin Nghia Industrial Park Development Joint Stock Company,HOSE,1501681496700.0,65007857.0
TIX,32.5,0.6000000000000014,1.8461538461538505,33.1,s,Tan Binh Import - Export Joint Stock Corporation,HOSE,993000000000.0,30000000.0
TLD,2.93,1.4999999999999996,51.19453924914674,4.43,s,Thang Long Urban Development and Construction Investment Joint Stock Company,HOSE,331901481840.0,74752586.0
TLG,50.2,5.199999999999996,10.358565737051784,55.4,s,Thien Long Group Corporation,HOSE,4130885454300.0,77794453.0
TLH,6.5,1.8599999999999994,28.61538461538461,8.36,s,Tienlen Steel Corporation Joint Stock Company,HOSE,888451334470.0,112320017.0
TMP,50.0,7.200000000000003,14.400000000000004,57.2,s,Thac Mo Hydropower Joint Stock Company,HOSE,4053000000000.0,70000000.0
TMS,60.7,-3.3000000000000043,-5.436573311367388,57.4,s,Transimex Corporation,HOSE,6975600349800.0,121738226.0
TMT,9.38,8.67,92.43070362473347,18.05,s,TMT Motors Corporation,HOSE,661959741000.0,36877980.0
TN1,18.05,-2.3000000000000007,-12.742382271468147,15.75,s,TNS Holdings Joint Stock Company,HOSE,769822225000.0,49665950.0
TNA,6.19,-0.1900000000000004,-3.0694668820678577,6.0,s,Thien Nam Trading Import-Export Joint Stock Company,HOSE,295387860000.0,49231310.0
TNC,68.4,-2.5,-3.654970760233918,65.9,s,Thong Nhat Rubber Joint Stock Company,HOSE,1268575000000.0,19250000.0
TNH,34.2,-10.950000000000003,-32.01754385964913,23.25,s,Thai Nguyen International Hospital Joint Stock Company,HOSE,2185941108000.0,95874610.0
TNI,3.15,-0.25,-7.936507936507936,2.9,s,Thanh Nam Group Joint Stock Company,HOSE,148575000000.0,52500000.0
TNT,3.08,2.25,73.05194805194805,5.33,s,TNT Group Joint Stock Company,HOSE,250920000000.0,51000000.0
TPB,21.05,-3.1999999999999993,-15.201900237529687,17.85,s,Tien Phong Commercial Joint Stock Bank,HOSE,36767304650300.0,2201635009.0
TPC,7.1,-1.3899999999999997,-19.577464788732392,5.71,s,Tan Dai Hung Plastic Joint Stock Company,HOSE,124969105800.0,22516956.0
TRA,89.3,-4.799999999999997,-5.37513997760358,84.5,s,Traphaco Joint Stock Company,HOSE,3523295900000.0,41450540.0
TRC,30.5,1.7000000000000028,5.5737704918032875,32.2,s,Tay Ninh Rubber Joint Stock Company,HOSE,929087500000.0,29125000.0
TSC,3.17,0.9299999999999997,29.337539432176644,4.1,s,Techno - Agricultural Supplying Joint Stock Company,HOSE,759875450500.0,196858925.0
TTA,9.4,-1.2200000000000006,-12.978723404255327,8.18,s,Truong Thanh Development and Construction Investment Joint Stock Company,HOSE,1438687236780.0,170057593.0
TTB,4.22,-2.3899999999999997,-56.63507109004738,1.83,s,Tien Bo Group Joint Stock Company,HOSE,185762536890.0,101509583.0
TTE,11.95,0.7000000000000011,5.857740585774067,12.65,s,Truong Thinh Energy Investment Joint Stock Company,HOSE,360403560000.0,28490400.0
TTF,4.09,0.4800000000000004,11.73594132029341,4.57,s,Truong Thanh Furniture Corporation,HOSE,1692189694100.0,393532487.0
TV2,22.5,15.299999999999997,67.99999999999999,37.8,s,Power Engineering Consulting Joint Stock Company 2,HOSE,2511973338000.0,67526165.0
TVB,3.7,1.5099999999999998,40.81081081081081,5.21,s,Tri Viet Securities Joint Stock Corporation,HOSE,557122184430.0,112097019.0
TVS,25.9,-2.849999999999998,-11.003861003860996,23.05,s,Thien Viet Securities Joint-Stock Company,HOSE,3298659849600.0,151314672.0
TVT,22.5,-6.0,-26.666666666666668,16.5,s,Viet Thang Corporation - JSC,HOSE,339150000000.0,21000000.0
TYA,12.3,-1.9000000000000004,-15.447154471544716,10.4,s,Taya (VIET NAM) Electric Wire and Cable Joint Stock Company,HOSE,319078052800.0,30680582.0
UIC,37.85,-5.550000000000004,-14.663143989431978,32.3,s,Idico Urban and House Development Joint stock Company,HOSE,258400000000.0,8000000.0
VAF,9.4,2.0,21.27659574468085,11.4,s,Van Dien Fused Magnesium Phosphate Fertilizer Joint Stock Company,HOSE,408669025800.0,37665348.0
VCA,11.4,-2.4000000000000004,-21.05263157894737,9.0,s,VNSTEEL - VICASA Joint Stock Company,HOSE,136685898000.0,15187322.0
VCB,80.2,7.299999999999997,9.102244389027428,87.5,s,Joint Stock Commercial Bank For Foreign Trade Of Vietnam,HOSE,482338575910600.0,5589091262.0
VCF,223.0,-36.5,-16.367713004484305,186.5,s,VinaCafé Bien Hoa Joint Stock Company,HOSE,5050035650000.0,26579135.0
VCG,17.7,6.449999999999999,36.440677966101696,24.15,s,Vietnam Construction And Import - Export Joint Stock Corporation,HOSE,12533216303300.0,534465514.0
VCI,23.25,18.0,77.41935483870968,41.25,s,Vietcap Securities Joint Stock Company,HOSE,17018750000000.0,437500000.0
VDP,37.5,-0.10000000000000142,-0.2666666666666705,37.4,s,VIDIPHA Central Pharmaceutical Joint Stock Company,HOSE,629513209600.0,16831904.0
VDS,7.5,8.2,109.33333333333333,15.7,s,Viet Dragon Securities Corporation,HOSE,3087000000000.0,210000000.0
VFG,35.8,0.4000000000000057,1.1173184357542059,36.2,s,Vietnam Fumigation Joint Stock Company,HOSE,1507910996100.0,41712614.0
VGC,33.9,12.5,36.873156342182895,46.4,s,Viglacera Corporation,HOSE,20556847500000.0,448350000.0
VHC,69.7,9.200000000000003,13.19942611190818,78.9,s,Vinh Hoan Corporation,HOSE,14798520349200.0,183376956.0
VHM,48.0,-2.5,-5.208333333333334,45.5,s,Vinhomes Joint Stock Company,HOSE,191809887846400.0,4354367488.0
VIB,18.95,0.40000000000000213,2.110817941952518,19.35,s,Vietnam International Commercial Joint Stock Bank,HOSE,47691981639200.0,2536807534.0
VIC,53.8,-6.949999999999996,-12.918215613382891,46.85,s,VinGroup Joint Stock Company,HOSE,169720132464500.0,3813935561.0
VID,6.38,-0.8600000000000003,-13.479623824451417,5.52,s,Vien Dong Investment Development Trading Corporation,HOSE,222556576050.0,40836069.0
VIP,8.59,3.16,36.78696158323632,11.75,s,Vietnam Petroleum Transport Joint Stock Company,HOSE,766874539200.0,68470941.0
VIX,6.52,9.23,141.56441717791412,15.75,s,VIX Securities Joint Stock Company,HOSE,9974726402500.0,669444725.0
VJC,109.5,-10.200000000000003,-9.315068493150687,99.3,s,VietJet Aviation Joint Stock Company,HOSE,53023749598600.0,541611334.0
VMD,21.15,-0.6499999999999986,-3.0732860520094496,20.5,s,Vimedimex Medi - Pharma Joint Stock Company,HOSE,334281802200.0,15440268.0
VND,13.55,7.449999999999999,54.98154981549814,21.0,s,VNDIRECT Securities Corporation,HOSE,23930634776850.0,1217844009.0
VNE,9.06,2.1899999999999995,24.172185430463568,11.25,s,Vietnam Electricity Construction Joint Stock Corporation,HOSE,921757871250.0,81934033.0
VNG,9.7,-0.879999999999999,-9.072164948453597,8.82,s,Thanh Thanh Cong Tourism Joint Stock Company,HOSE,856034150400.0,97276608.0
VNL,20.65,-5.849999999999998,-28.329297820823236,14.8,s,Vinalink Logistics Corporation,HOSE,201501939750.0,14140487.0
VNM,76.5,-2.299999999999997,-3.0065359477124147,74.2,s,Vietnam Dairy Products Joint Stock Company,HOSE,154656702930000.0,2089955445.0
VNS,17.35,-1.950000000000001,-11.239193083573493,15.4,s,Vietnam Sun Corporation,HOSE,1031459718400.0,67859192.0
VOS,12.0,1.25,10.416666666666668,13.25,s,Vietnam Ocean Shipping Joint Stock Company,HOSE,1757000000000.0,140000000.0
VPB,18.0,3.6999999999999993,20.555555555555554,21.7,s,Vietnam Prosperity Joint Stock Commercial Bank,HOSE,140977284021000.0,6713204001.0
VPD,22.9,0.9000000000000021,3.9301310043668223,23.8,s,Vietnam Power Development Joint Stock Company,HOSE,2558151096000.0,106589629.0
VPG,13.6,4.9,36.029411764705884,18.5,s,Viet Phat Import Export Trading Investment Joint Stock Company,HOSE,1473623742500.0,84207071.0
VPH,3.99,4.68,117.29323308270676,8.67,s,Van Phat Hung Corporation,HOSE,806726988000.0,95357800.0
VPI,53.7,-0.7000000000000028,-1.3035381750465602,53.0,s,Van Phu - Invest Investment Joint Stock Company,HOSE,12535580160600.0,241999617.0
VPS,7.89,1.6100000000000003,20.405576679340943,9.5,s,Vietnam Pesticide Joint Stock Company,HOSE,233111347760.0,24460792.0
VRC,8.01,0.7699999999999996,9.612983770287135,8.78,s,VRC Real Estate and Investment Joint Stock Company,HOSE,430500000000.0,50000000.0
VRE,27.0,-0.8999999999999986,-3.3333333333333277,26.1,s,Vincom Retail Joint Stock Company,HOSE,59761974183000.0,2272318410.0
VSC,30.05,-1.3500000000000014,-4.492512479201335,28.7,s,Viet Nam Container Shipping Joint Stock Company,HOSE,3648370808700.0,133395642.0
VSH,31.55,11.95,37.876386687797144,43.5,s,Vinh Son - Song Hinh Hydropower Joint Stock Company,HOSE,10323742450200.0,236241246.0
VSI,18.5,-1.3999999999999986,-7.5675675675675595,17.1,s,Water Supply Sewerage Construction and Investment Joint Stock Company,HOSE,225719948700.0,13199997.0
VTB,14.9,-4.15,-27.852348993288594,10.75,s,Viettronics Tan Binh Joint Stock Company,HOSE,107937154800.0,10804520.0
VTO,7.45,1.8299999999999992,24.563758389261732,9.28,s,Vietnam Tanker Joint Stock Company,HOSE,716403994020.0,79866666.0
YBM,5.6,2.530000000000001,45.17857142857145,8.13,s,Yen Bai Industry Mineral Joint Stock Company,HOSE,114685037600.0,14299880.0
YEG,8.91,3.039999999999999,34.11896745230077,11.95,s,Yeah1 Group Corporation,HOSE,1037407564800.0,76279968.0
